data,data2,gyro
505,-0.041935484,-71
509,-0.016129032,-62
559,0.306451613,-52
494,-0.112903226,-42
506,-0.035483871,-32
513,0.009677419,-20
521,0.061290323,-9
511,-0.003225806,1
530,0.119354839,63
484,-0.177419355,76
503,-0.05483871,86
530,0.119354839,94
498,-0.087096774,99
512,0.003225806,106
517,0.035483871,113
516,0.029032258,119
514,0.016129032,124
525,0.087096774,127
512,0.003225806,-126
486,-0.164516129,-123
510,-0.009677419,-118
542,0.196774194,-109
506,-0.035483871,-103
511,-0.003225806,-97
515,0.022580645,-92
505,-0.041935484,-88
523,0.074193548,-85
508,-0.022580645,-81
529,0.112903226,-76
513,0.009677419,-74
563,0.332258065,-69
528,0.106451613,-67
551,0.25483871,-67
519,0.048387097,-69
525,0.087096774,-72
518,0.041935484,-74
491,-0.132258065,-77
497,-0.093548387,-80
518,0.041935484,-83
504,-0.048387097,-85
446,-0.422580645,-89
532,0.132258065,-94
541,0.190322581,-99
503,-0.05483871,-103
507,-0.029032258,-106
504,-0.048387097,-111
533,0.138709677,-115
528,0.106451613,-118
532,0.132258065,-119
517,0.035483871,-120
517,0.035483871,-120
512,0.003225806,-120
509,-0.016129032,-121
520,0.05483871,-123
540,0.183870968,-125
501,-0.067741935,-126
505,-0.041935484,-128
520,0.05483871,124
507,-0.029032258,121
504,-0.048387097,118
517,0.035483871,117
521,0.061290323,115
510,-0.009677419,113
518,0.041935484,111
471,-0.261290323,109
513,0.009677419,107
515,0.022580645,105
518,0.041935484,103
534,0.14516129,102
534,0.14516129,100
507,-0.029032258,100
512,0.003225806,98
513,0.009677419,96
500,-0.074193548,92
520,0.05483871,87
536,0.158064516,82
519,0.048387097,75
513,0.009677419,68
484,-0.177419355,60
517,0.035483871,-3
510,-0.009677419,-13
520,0.05483871,-24
528,0.106451613,-34
497,-0.093548387,-43
508,-0.022580645,-52
514,0.016129032,-63
506,-0.035483871,-82
507,-0.029032258,-94
489,-0.14516129,-106
532,0.132258065,-116
512,0.003225806,-127
488,-0.151612903,114
493,-0.119354839,94
526,0.093548387,81
463,-0.312903226,74
458,-0.34516129,68
509,-0.016129032,53
478,-0.216129032,50
512,0.003225806,50
458,-0.34516129,49
458,-0.34516129,43
468,-0.280645161,36
554,0.274193548,35
369,-0.919354839,40
405,-0.687096774,47
594,0.532258065,49
558,0.3,52
495,-0.106451613,56
500,-0.074193548,66
581,0.448387097,77
614,0.661290323,84
458,-0.34516129,89
506,-0.035483871,95
548,0.235483871,113
556,0.287096774,-121
450,-0.396774194,-102
542,0.196774194,-92
536,0.158064516,-85
518,0.041935484,-77
423,-0.570967742,-69
499,-0.080645161,-62
559,0.306451613,-57
523,0.074193548,-52
498,-0.087096774,-42
495,-0.106451613,-29
518,0.041935484,-16
475,-0.235483871,-4
470,-0.267741935,55
516,0.029032258,66
520,0.05483871,74
524,0.080645161,83
528,0.106451613,94
568,0.364516129,104
496,-0.1,113
531,0.125806452,121
517,0.035483871,-125
539,0.177419355,-118
517,0.035483871,-112
526,0.093548387,-108
526,0.093548387,-104
497,-0.093548387,-101
526,0.093548387,-98
542,0.196774194,-95
514,0.016129032,-91
513,0.009677419,-89
501,-0.067741935,-89
517,0.035483871,-89
522,0.067741935,-90
521,0.061290323,-90
512,0.003225806,-91
487,-0.158064516,-93
532,0.132258065,-96
519,0.048387097,-102
522,0.067741935,-105
524,0.080645161,-107
500,-0.074193548,-109
537,0.164516129,-110
510,-0.009677419,-110
487,-0.158064516,-111
486,-0.164516129,-112
550,0.248387097,-113
526,0.093548387,-111
479,-0.209677419,-110
504,-0.048387097,-109
461,-0.325806452,-109
512,0.003225806,-111
486,-0.164516129,-113
511,-0.003225806,-113
524,0.080645161,-113
515,0.022580645,-113
504,-0.048387097,-114
508,-0.022580645,-114
503,-0.05483871,-113
523,0.074193548,-112
510,-0.009677419,-111
519,0.048387097,-111
522,0.067741935,-116
466,-0.293548387,-119
508,-0.022580645,-122
500,-0.074193548,-125
518,0.041935484,-127
524,0.080645161,126
523,0.074193548,123
514,0.016129032,119
534,0.14516129,114
495,-0.106451613,110
526,0.093548387,107
508,-0.022580645,104
513,0.009677419,101
525,0.087096774,98
545,0.216129032,95
513,0.009677419,90
506,-0.035483871,88
555,0.280645161,83
532,0.132258065,80
543,0.203225806,75
481,-0.196774194,71
494,-0.112903226,65
519,0.048387097,58
497,-0.093548387,0
559,0.306451613,-9
520,0.05483871,-23
511,-0.003225806,-31
478,-0.216129032,-37
519,0.048387097,-44
476,-0.229032258,-55
552,0.261290323,-69
500,-0.074193548,-82
537,0.164516129,-102
491,-0.132258065,-119
489,-0.14516129,124
505,-0.041935484,119
531,0.125806452,112
490,-0.138709677,99
549,0.241935484,85
513,0.009677419,81
405,-0.687096774,90
565,0.34516129,95
585,0.474193548,97
434,-0.5,99
455,-0.364516129,107
583,0.461290323,118
453,-0.377419355,119
558,0.3,118
460,-0.332258065,114
509,-0.016129032,101
639,0.822580645,102
366,-0.938709677,105
497,-0.093548387,103
613,0.65483871,99
552,0.261290323,102
526,0.093548387,110
573,0.396774194,114
615,0.667741935,115
482,-0.190322581,124
407,-0.674193548,-122
495,-0.106451613,-113
516,0.029032258,-108
437,-0.480645161,-107
533,0.138709677,-104
594,0.532258065,-99
618,0.687096774,-89
520,0.05483871,-76
478,-0.216129032,-67
508,-0.022580645,-62
533,0.138709677,-58
539,0.177419355,-53
518,0.041935484,-45
540,0.183870968,-35
503,-0.05483871,-18
495,-0.106451613,-8
556,0.287096774,0
529,0.112903226,57
531,0.125806452,65
515,0.022580645,76
521,0.061290323,87
499,-0.080645161,99
521,0.061290323,118
513,0.009677419,-126
520,0.05483871,-114
591,0.512903226,-104
504,-0.048387097,-95
531,0.125806452,-88
508,-0.022580645,-81
495,-0.106451613,-73
509,-0.016129032,-65
519,0.048387097,-60
522,0.067741935,-55
533,0.138709677,-52
514,0.016129032,-49
491,-0.132258065,-48
494,-0.112903226,-48
470,-0.267741935,-48
534,0.14516129,-49
524,0.080645161,-51
522,0.067741935,-52
519,0.048387097,-55
526,0.093548387,-58
434,-0.5,-61
535,0.151612903,-64
507,-0.029032258,-68
526,0.093548387,-76
518,0.041935484,-81
548,0.235483871,-86
511,-0.003225806,-91
484,-0.177419355,-96
486,-0.164516129,-100
533,0.138709677,-103
540,0.183870968,-106
490,-0.138709677,-111
501,-0.067741935,-115
527,0.1,-120
524,0.080645161,-126
511,-0.003225806,123
517,0.035483871,118
535,0.151612903,114
512,0.003225806,110
503,-0.05483871,106
508,-0.022580645,100
522,0.067741935,95
523,0.074193548,91
509,-0.016129032,87
482,-0.190322581,83
499,-0.080645161,81
485,-0.170967742,79
513,0.009677419,77
506,-0.035483871,76
498,-0.087096774,75
512,0.003225806,74
517,0.035483871,73
502,-0.061290323,72
503,-0.05483871,70
509,-0.016129032,69
533,0.138709677,65
533,0.138709677,60
544,0.209677419,54
500,-0.074193548,-1
495,-0.106451613,-9
511,-0.003225806,-18
530,0.119354839,-27
536,0.158064516,-36
499,-0.080645161,-45
510,-0.009677419,-53
489,-0.14516129,-61
532,0.132258065,-66
485,-0.170967742,-73
492,-0.125806452,-84
536,0.158064516,-101
495,-0.106451613,-123
465,-0.3,108
511,-0.003225806,95
524,0.080645161,100
521,0.061290323,104
498,-0.087096774,103
487,-0.158064516,95
584,0.467741935,92
472,-0.25483871,91
481,-0.196774194,84
529,0.112903226,74
577,0.422580645,87
579,0.435483871,96
473,-0.248387097,99
565,0.34516129,94
586,0.480645161,99
401,-0.712903226,107
515,0.022580645,112
487,-0.158064516,111
552,0.261290323,99
508,-0.022580645,92
487,-0.158064516,86
494,-0.112903226,85
528,0.106451613,88
559,0.306451613,89
504,-0.048387097,92
493,-0.119354839,102
594,0.532258065,111
499,-0.080645161,123
531,0.125806452,-118
531,0.125806452,-102
530,0.119354839,-90
514,0.016129032,-80
506,-0.035483871,-71
501,-0.067741935,-58
529,0.112903226,-51
502,-0.061290323,-44
509,-0.016129032,-33
523,0.074193548,-20
529,0.112903226,-7
528,0.106451613,55
502,-0.061290323,67
512,0.003225806,77
518,0.041935484,85
516,0.029032258,97
533,0.138709677,106
520,0.05483871,114
518,0.041935484,123
499,-0.080645161,-125
512,0.003225806,-117
503,-0.05483871,-109
526,0.093548387,-97
517,0.035483871,-91
503,-0.05483871,-87
515,0.022580645,-83
522,0.067741935,-79
511,-0.003225806,-74
520,0.05483871,-69
535,0.151612903,-64
517,0.035483871,-58
504,-0.048387097,-57
497,-0.093548387,-57
539,0.177419355,-57
513,0.009677419,-57
516,0.029032258,-57
518,0.041935484,-56
521,0.061290323,-58
515,0.022580645,-61
497,-0.093548387,-64
478,-0.216129032,-67
478,-0.216129032,-69
517,0.035483871,-72
503,-0.05483871,-74
474,-0.241935484,-78
535,0.151612903,-82
511,-0.003225806,-88
499,-0.080645161,-91
505,-0.041935484,-94
521,0.061290323,-96
523,0.074193548,-98
494,-0.112903226,-100
508,-0.022580645,-102
515,0.022580645,-103
510,-0.009677419,-107
518,0.041935484,-108
526,0.093548387,-113
496,-0.1,-117
512,0.003225806,-123
512,0.003225806,-128
507,-0.029032258,123
472,-0.25483871,119
521,0.061290323,114
528,0.106451613,106
513,0.009677419,102
520,0.05483871,97
465,-0.3,91
468,-0.280645161,83
523,0.074193548,74
522,0.067741935,66
526,0.093548387,58
502,-0.061290323,-4
517,0.035483871,-13
507,-0.029032258,-20
507,-0.029032258,-25
488,-0.151612903,-28
521,0.061290323,-31
499,-0.080645161,-36
540,0.183870968,-43
477,-0.222580645,-64
536,0.158064516,-82
534,0.14516129,-100
466,-0.293548387,-114
519,0.048387097,125
531,0.125806452,98
497,-0.093548387,72
471,-0.261290323,53
583,0.461290323,43
492,-0.125806452,47
482,-0.190322581,50
519,0.048387097,50
529,0.112903226,44
533,0.138709677,41
431,-0.519354839,42
376,-0.874193548,39
511,-0.003225806,29
504,-0.048387097,14
384,-0.822580645,8
520,0.05483871,11
485,-0.170967742,20
490,-0.138709677,34
251,-1.680645161,50
568,0.364516129,67
581,0.448387097,98
533,0.138709677,117
373,-0.893548387,-122
538,0.170967742,-107
635,0.796774194,-102
536,0.158064516,-99
446,-0.422580645,-87
560,0.312903226,-74
641,0.835483871,-66
524,0.080645161,-59
411,-0.648387097,-56
547,0.229032258,-52
574,0.403225806,-50
500,-0.074193548,-41
485,-0.170967742,-26
515,0.022580645,-8
525,0.087096774,56
543,0.203225806,69
484,-0.177419355,71
525,0.087096774,73
526,0.093548387,76
514,0.016129032,80
500,-0.074193548,85
509,-0.016129032,92
509,-0.016129032,101
509,-0.016129032,118
488,-0.151612903,-126
522,0.067741935,-115
502,-0.061290323,-107
489,-0.14516129,-102
490,-0.138709677,-96
500,-0.074193548,-90
509,-0.016129032,-84
520,0.05483871,-82
518,0.041935484,-80
509,-0.016129032,-78
478,-0.216129032,-75
494,-0.112903226,-72
498,-0.087096774,-70
534,0.14516129,-71
506,-0.035483871,-74
497,-0.093548387,-76
507,-0.029032258,-78
503,-0.05483871,-79
501,-0.067741935,-81
485,-0.170967742,-84
501,-0.067741935,-88
499,-0.080645161,-91
516,0.029032258,-94
505,-0.041935484,-95
537,0.164516129,-94
503,-0.05483871,-94
475,-0.235483871,-94
554,0.274193548,-96
524,0.080645161,-98
505,-0.041935484,-101
511,-0.003225806,-103
518,0.041935484,-104
511,-0.003225806,-107
504,-0.048387097,-109
495,-0.106451613,-112
517,0.035483871,-114
525,0.087096774,-116
470,-0.267741935,-118
495,-0.106451613,-120
517,0.035483871,-124
529,0.112903226,126
509,-0.016129032,122
502,-0.061290323,119
520,0.05483871,116
511,-0.003225806,114
492,-0.125806452,112
526,0.093548387,110
536,0.158064516,107
473,-0.248387097,105
454,-0.370967742,102
512,0.003225806,99
512,0.003225806,95
505,-0.041935484,92
541,0.190322581,88
518,0.041935484,84
529,0.112903226,79
517,0.035483871,73
484,-0.177419355,65
519,0.048387097,59
501,-0.067741935,2
501,-0.067741935,-6
519,0.048387097,-15
512,0.003225806,-26
505,-0.041935484,-39
509,-0.016129032,-59
503,-0.05483871,-71
520,0.05483871,-78
535,0.151612903,-85
535,0.151612903,-96
491,-0.132258065,-111
514,0.016129032,-127
497,-0.093548387,117
535,0.151612903,98
483,-0.183870968,83
524,0.080645161,69
529,0.112903226,63
530,0.119354839,66
467,-0.287096774,64
519,0.048387097,61
544,0.209677419,59
459,-0.338709677,57
520,0.05483871,54
542,0.196774194,59
396,-0.74516129,67
533,0.138709677,70
456,-0.358064516,71
395,-0.751612903,75
553,0.267741935,75
483,-0.183870968,78
425,-0.558064516,86
493,-0.119354839,97
548,0.235483871,104
435,-0.493548387,103
506,-0.035483871,109
580,0.441935484,127
634,0.790322581,-108
508,-0.022580645,-90
515,0.022580645,-90
605,0.603225806,-98
497,-0.093548387,-103
587,0.487096774,-103
473,-0.248387097,-101
528,0.106451613,-98
474,-0.241935484,-89
493,-0.119354839,-70
493,-0.119354839,-35
531,0.125806452,-14
520,0.05483871,2
517,0.035483871,64
507,-0.029032258,73
525,0.087096774,80
499,-0.080645161,85
501,-0.067741935,89
525,0.087096774,96
523,0.074193548,100
517,0.035483871,107
519,0.048387097,114
521,0.061290323,122
519,0.048387097,-127
527,0.1,-120
521,0.061290323,-112
503,-0.05483871,-101
556,0.287096774,-91
501,-0.067741935,-82
472,-0.25483871,-75
516,0.029032258,-70
512,0.003225806,-66
522,0.067741935,-62
543,0.203225806,-58
549,0.241935484,-52
506,-0.035483871,-45
501,-0.067741935,-41
540,0.183870968,-40
518,0.041935484,-41
491,-0.132258065,-41
522,0.067741935,-41
512,0.003225806,-44
503,-0.05483871,-53
502,-0.061290323,-62
516,0.029032258,-72
510,-0.009677419,-82
496,-0.1,-91
528,0.106451613,-98
427,-0.54516129,-104
486,-0.164516129,-107
516,0.029032258,-107
523,0.074193548,-107
506,-0.035483871,-109
514,0.016129032,-112
528,0.106451613,-114
506,-0.035483871,-117
510,-0.009677419,-119
528,0.106451613,-122
537,0.164516129,-125
514,0.016129032,-128
533,0.138709677,127
516,0.029032258,125
521,0.061290323,122
513,0.009677419,118
552,0.261290323,115
524,0.080645161,111
498,-0.087096774,108
508,-0.022580645,104
515,0.022580645,101
484,-0.177419355,99
490,-0.138709677,97
519,0.048387097,95
535,0.151612903,93
531,0.125806452,91
506,-0.035483871,87
509,-0.016129032,86
510,-0.009677419,81
513,0.009677419,77
520,0.05483871,72
522,0.067741935,67
552,0.261290323,61
489,-0.14516129,55
540,0.183870968,0
474,-0.241935484,-7
507,-0.029032258,-18
520,0.05483871,-27
513,0.009677419,-38
497,-0.093548387,-49
524,0.080645161,-61
495,-0.106451613,-72
499,-0.080645161,-82
566,0.351612903,-100
521,0.061290323,-112
503,-0.05483871,-124
522,0.067741935,119
501,-0.067741935,105
538,0.170967742,91
529,0.112903226,79
521,0.061290323,70
491,-0.132258065,59
414,-0.629032258,43
468,-0.280645161,37
506,-0.035483871,34
553,0.267741935,37
579,0.435483871,46
425,-0.558064516,56
533,0.138709677,62
597,0.551612903,65
398,-0.732258065,62
375,-0.880645161,58
598,0.558064516,53
503,-0.05483871,51
513,0.009677419,62
487,-0.158064516,82
535,0.151612903,100
502,-0.061290323,109
469,-0.274193548,114
493,-0.119354839,121
570,0.377419355,-128
512,0.003225806,-118
494,-0.112903226,-104
403,-0.7,-89
532,0.132258065,-76
561,0.319354839,-75
499,-0.080645161,-84
462,-0.319354839,-96
509,-0.016129032,-93
528,0.106451613,-85
514,0.016129032,-72
478,-0.216129032,-55
516,0.029032258,-35
533,0.138709677,-16
511,-0.003225806,56
544,0.209677419,69
478,-0.216129032,79
570,0.377419355,88
508,-0.022580645,96
526,0.093548387,104
532,0.132258065,113
508,-0.022580645,123
520,0.05483871,-116
516,0.029032258,-106
496,-0.1,-98
506,-0.035483871,-92
550,0.248387097,-88
514,0.016129032,-83
509,-0.016129032,-78
496,-0.1,-74
521,0.061290323,-68
542,0.196774194,-60
514,0.016129032,-56
514,0.016129032,-53
528,0.106451613,-51
523,0.074193548,-49
509,-0.016129032,-47
504,-0.048387097,-48
511,-0.003225806,-52
520,0.05483871,-58
482,-0.190322581,-63
515,0.022580645,-67
520,0.05483871,-71
504,-0.048387097,-75
508,-0.022580645,-80
541,0.190322581,-85
489,-0.14516129,-91
499,-0.080645161,-93
518,0.041935484,-95
553,0.267741935,-97
472,-0.25483871,-98
490,-0.138709677,-100
547,0.229032258,-103
532,0.132258065,-108
507,-0.029032258,-109
495,-0.106451613,-113
466,-0.293548387,-114
518,0.041935484,-115
531,0.125806452,-116
508,-0.022580645,-118
544,0.209677419,-120
528,0.106451613,-123
510,-0.009677419,-125
518,0.041935484,127
486,-0.164516129,124
514,0.016129032,120
511,-0.003225806,117
511,-0.003225806,113
511,-0.003225806,111
518,0.041935484,109
541,0.190322581,106
502,-0.061290323,103
517,0.035483871,100
535,0.151612903,95
531,0.125806452,91
489,-0.14516129,87
520,0.05483871,85
511,-0.003225806,83
506,-0.035483871,81
514,0.016129032,77
519,0.048387097,71
513,0.009677419,67
483,-0.183870968,63
503,-0.05483871,58
499,-0.080645161,2
516,0.029032258,-4
526,0.093548387,-12
515,0.022580645,-25
514,0.016129032,-34
509,-0.016129032,-43
518,0.041935484,-50
496,-0.1,-62
492,-0.125806452,-76
605,0.603225806,-88
540,0.183870968,-95
543,0.203225806,-110
528,0.106451613,119
509,-0.016129032,85
500,-0.074193548,61
529,0.112903226,53
515,0.022580645,54
469,-0.274193548,51
518,0.041935484,50
457,-0.351612903,57
524,0.080645161,72
468,-0.280645161,80
525,0.087096774,93
525,0.087096774,103
443,-0.441935484,106
442,-0.448387097,105
530,0.119354839,104
417,-0.609677419,109
564,0.338709677,114
579,0.435483871,117
478,-0.216129032,126
461,-0.325806452,-116
445,-0.429032258,-105
497,-0.093548387,-101
493,-0.119354839,-102
521,0.061290323,-98
400,-0.719354839,-93
492,-0.125806452,-86
531,0.125806452,-82
493,-0.119354839,-84
414,-0.629032258,-94
540,0.183870968,-109
538,0.170967742,-123
434,-0.5,-125
512,0.003225806,-118
409,-0.661290323,-96
511,-0.003225806,-83
506,-0.035483871,-72
521,0.061290323,-61
519,0.048387097,-50
514,0.016129032,-38
516,0.029032258,-26
555,0.280645161,-7
482,-0.190322581,55
506,-0.035483871,68
555,0.280645161,79
519,0.048387097,90
519,0.048387097,99
506,-0.035483871,108
531,0.125806452,118
514,0.016129032,-124
509,-0.016129032,-116
532,0.132258065,-108
512,0.003225806,-102
500,-0.074193548,-97
516,0.029032258,-91
528,0.106451613,-85
512,0.003225806,-81
529,0.112903226,-80
516,0.029032258,-77
497,-0.093548387,-76
532,0.132258065,-75
511,-0.003225806,-77
531,0.125806452,-79
551,0.25483871,-83
519,0.048387097,-86
546,0.222580645,-87
505,-0.041935484,-87
502,-0.061290323,-88
514,0.016129032,-91
503,-0.05483871,-95
516,0.029032258,-98
533,0.138709677,-99
510,-0.009677419,-99
503,-0.05483871,-101
521,0.061290323,-103
525,0.087096774,-105
488,-0.151612903,-105
497,-0.093548387,-105
534,0.14516129,-105
517,0.035483871,-105
506,-0.035483871,-105
506,-0.035483871,-103
525,0.087096774,-102
510,-0.009677419,-102
505,-0.041935484,-104
495,-0.106451613,-106
500,-0.074193548,-108
530,0.119354839,-111
520,0.05483871,-114
500,-0.074193548,-117
513,0.009677419,-121
521,0.061290323,-125
514,0.016129032,126
493,-0.119354839,123
515,0.022580645,119
532,0.132258065,116
505,-0.041935484,112
516,0.029032258,104
497,-0.093548387,101
521,0.061290323,94
492,-0.125806452,91
507,-0.029032258,89
521,0.061290323,89
502,-0.061290323,89
529,0.112903226,89
522,0.067741935,89
517,0.035483871,87
510,-0.009677419,85
517,0.035483871,83
504,-0.048387097,80
531,0.125806452,76
523,0.074193548,70
522,0.067741935,63
480,-0.203225806,54
544,0.209677419,-10
485,-0.170967742,-23
468,-0.280645161,-38
591,0.512903226,-56
505,-0.041935484,-80
465,-0.3,-109
499,-0.080645161,120
525,0.087096774,104
502,-0.061290323,100
492,-0.125806452,90
513,0.009677419,78
493,-0.119354839,72
563,0.332258065,76
508,-0.022580645,79
470,-0.267741935,75
558,0.3,70
509,-0.016129032,75
568,0.364516129,95
490,-0.138709677,107
506,-0.035483871,109
547,0.229032258,102
383,-0.829032258,100
561,0.319354839,100
487,-0.158064516,103
435,-0.493548387,100
514,0.016129032,99
610,0.635483871,99
489,-0.14516129,101
554,0.274193548,102
483,-0.183870968,102
524,0.080645161,106
447,-0.416129032,118
477,-0.222580645,-125
542,0.196774194,-117
533,0.138709677,-124
501,-0.067741935,122
373,-0.893548387,121
544,0.209677419,-121
541,0.190322581,-103
505,-0.041935484,-86
495,-0.106451613,-71
478,-0.216129032,-54
512,0.003225806,-48
545,0.216129032,-42
507,-0.029032258,-35
518,0.041935484,-27
530,0.119354839,-19
513,0.009677419,-12
501,-0.067741935,-6
480,-0.203225806,53
515,0.022580645,62
517,0.035483871,74
522,0.067741935,86
508,-0.022580645,99
506,-0.035483871,112
510,-0.009677419,122
542,0.196774194,-121
511,-0.003225806,-118
514,0.016129032,-110
498,-0.087096774,-105
501,-0.067741935,-102
515,0.022580645,-101
511,-0.003225806,-99
529,0.112903226,-97
517,0.035483871,-93
496,-0.1,-88
524,0.080645161,-81
531,0.125806452,-78
524,0.080645161,-76
531,0.125806452,-76
578,0.429032258,-75
520,0.05483871,-74
511,-0.003225806,-76
549,0.241935484,-80
509,-0.016129032,-83
543,0.203225806,-85
511,-0.003225806,-83
518,0.041935484,-81
505,-0.041935484,-79
501,-0.067741935,-79
533,0.138709677,-83
515,0.022580645,-88
504,-0.048387097,-93
516,0.029032258,-96
514,0.016129032,-99
510,-0.009677419,-102
519,0.048387097,-104
505,-0.041935484,-106
495,-0.106451613,-105
523,0.074193548,-104
519,0.048387097,-100
461,-0.325806452,-100
522,0.067741935,-103
520,0.05483871,-108
522,0.067741935,-114
506,-0.035483871,-119
533,0.138709677,-125
515,0.022580645,124
526,0.093548387,119
520,0.05483871,116
517,0.035483871,113
517,0.035483871,111
516,0.029032258,110
531,0.125806452,111
513,0.009677419,112
541,0.190322581,113
521,0.061290323,115
508,-0.022580645,115
503,-0.05483871,113
520,0.05483871,110
528,0.106451613,104
519,0.048387097,99
495,-0.106451613,93
500,-0.074193548,88
528,0.106451613,79
509,-0.016129032,71
523,0.074193548,61
509,-0.016129032,0
517,0.035483871,-12
526,0.093548387,-24
500,-0.074193548,-34
510,-0.009677419,-41
502,-0.061290323,-48
528,0.106451613,-48
523,0.074193548,-50
496,-0.1,-55
502,-0.061290323,-64
537,0.164516129,-71
497,-0.093548387,-71
502,-0.061290323,-85
487,-0.158064516,-96
527,0.1,119
538,0.170967742,100
435,-0.493548387,88
538,0.170967742,74
520,0.05483871,60
526,0.093548387,61
507,-0.029032258,66
474,-0.241935484,65
544,0.209677419,64
453,-0.377419355,67
531,0.125806452,77
536,0.158064516,83
512,0.003225806,87
380,-0.848387097,83
654,0.919354839,72
453,-0.377419355,66
611,0.641935484,71
670,1.022580645,83
446,-0.422580645,92
628,0.751612903,104
556,0.287096774,118
535,0.151612903,-128
503,-0.05483871,-124
652,0.906451613,-123
463,-0.312903226,-122
338,-1.119354839,-105
562,0.325806452,-95
565,0.34516129,-89
426,-0.551612903,-88
440,-0.461290323,-87
554,0.274193548,-85
598,0.558064516,-82
500,-0.074193548,-79
478,-0.216129032,-76
548,0.235483871,-74
528,0.106451613,-74
487,-0.158064516,-66
433,-0.506451613,-50
520,0.05483871,-30
533,0.138709677,-14
564,0.338709677,0
454,-0.370967742,53
493,-0.119354839,59
524,0.080645161,66
499,-0.080645161,75
519,0.048387097,85
521,0.061290323,97
511,-0.003225806,114
498,-0.087096774,119
500,-0.074193548,-123
511,-0.003225806,-115
517,0.035483871,-109
532,0.132258065,-104
506,-0.035483871,-100
506,-0.035483871,-97
457,-0.351612903,-93
530,0.119354839,-89
500,-0.074193548,-84
519,0.048387097,-80
519,0.048387097,-77
514,0.016129032,-75
482,-0.190322581,-73
515,0.022580645,-73
510,-0.009677419,-73
533,0.138709677,-74
527,0.1,-74
506,-0.035483871,-75
505,-0.041935484,-75
510,-0.009677419,-76
486,-0.164516129,-77
515,0.022580645,-80
519,0.048387097,-85
531,0.125806452,-90
512,0.003225806,-98
501,-0.067741935,-101
480,-0.203225806,-102
514,0.016129032,-103
545,0.216129032,-102
472,-0.25483871,-103
514,0.016129032,-105
489,-0.14516129,-107
525,0.087096774,-110
509,-0.016129032,-111
500,-0.074193548,-111
510,-0.009677419,-112
536,0.158064516,-113
512,0.003225806,-114
507,-0.029032258,-116
517,0.035483871,-119
519,0.048387097,-123
514,0.016129032,-127
508,-0.022580645,124
515,0.022580645,120
524,0.080645161,117
477,-0.222580645,115
511,-0.003225806,112
511,-0.003225806,110
513,0.009677419,106
521,0.061290323,98
511,-0.003225806,93
519,0.048387097,88
514,0.016129032,84
515,0.022580645,79
524,0.080645161,73
488,-0.151612903,67
525,0.087096774,57
511,-0.003225806,0
505,-0.041935484,-6
499,-0.080645161,-8
521,0.061290323,-4
519,0.048387097,-1
536,0.158064516,-1
516,0.029032258,-3
515,0.022580645,-8
539,0.177419355,-10
462,-0.319354839,-26
510,-0.009677419,-40
477,-0.222580645,-52
533,0.138709677,-59
510,-0.009677419,-62
589,0.5,-75
502,-0.061290323,-83
449,-0.403225806,-116
542,0.196774194,119
509,-0.016129032,104
520,0.05483871,92
487,-0.158064516,81
563,0.332258065,71
456,-0.358064516,74
495,-0.106451613,78
530,0.119354839,71
576,0.416129032,68
511,-0.003225806,67
419,-0.596774194,67
562,0.325806452,68
628,0.751612903,78
516,0.029032258,86
434,-0.5,92
558,0.3,88
529,0.112903226,91
403,-0.7,95
459,-0.338709677,99
555,0.280645161,99
647,0.874193548,104
458,-0.34516129,118
527,0.1,-121
610,0.635483871,-105
520,0.05483871,-92
540,0.183870968,-89
572,0.390322581,-91
480,-0.203225806,-91
496,-0.1,-90
484,-0.177419355,-88
410,-0.65483871,-89
567,0.358064516,-96
475,-0.235483871,-98
490,-0.138709677,-85
371,-0.906451613,-65
629,0.758064516,-51
583,0.461290323,-47
479,-0.209677419,-45
465,-0.3,-40
516,0.029032258,-29
500,-0.074193548,-22
478,-0.216129032,-12
556,0.287096774,-1
545,0.216129032,59
482,-0.190322581,70
493,-0.119354839,80
522,0.067741935,92
531,0.125806452,106
530,0.119354839,125
516,0.029032258,-119
509,-0.016129032,-111
525,0.087096774,-106
489,-0.14516129,-101
488,-0.151612903,-98
510,-0.009677419,-95
487,-0.158064516,-91
501,-0.067741935,-84
520,0.05483871,-80
508,-0.022580645,-78
509,-0.016129032,-75
521,0.061290323,-73
519,0.048387097,-72
521,0.061290323,-71
543,0.203225806,-70
505,-0.041935484,-71
475,-0.235483871,-73
519,0.048387097,-75
521,0.061290323,-79
524,0.080645161,-83
544,0.209677419,-85
498,-0.087096774,-87
506,-0.035483871,-88
507,-0.029032258,-89
513,0.009677419,-91
484,-0.177419355,-92
542,0.196774194,-93
492,-0.125806452,-94
481,-0.196774194,-96
555,0.280645161,-97
557,0.293548387,-100
485,-0.170967742,-105
494,-0.112903226,-107
546,0.222580645,-109
555,0.280645161,-111
496,-0.1,-112
503,-0.05483871,-115
542,0.196774194,-119
530,0.119354839,-124
513,0.009677419,127
502,-0.061290323,126
529,0.112903226,122
500,-0.074193548,120
507,-0.029032258,117
532,0.132258065,114
517,0.035483871,112
523,0.074193548,112
509,-0.016129032,111
535,0.151612903,110
513,0.009677419,108
535,0.151612903,107
506,-0.035483871,106
538,0.170967742,105
523,0.074193548,102
510,-0.009677419,97
517,0.035483871,91
504,-0.048387097,81
520,0.05483871,74
488,-0.151612903,66
523,0.074193548,56
490,-0.138709677,-6
505,-0.041935484,-19
532,0.132258065,-30
